doc_id,ref,sent_index,text_for_embedding,metadata_json
engineering-f827cbefc4,2.4,15,"[ENGINEERING | Duty 2.4 | Skills: 1,3,5] Manage and inspect construction and maintenance contracts.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.4"", ""sent_index"": 15, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.4,16,"[ENGINEERING | Duty 2.4 | Skills: 5,7,9] Interpret plans, specifications, and other contract documents.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.4"", ""sent_index"": 16, ""skill_digits"": [""5"", ""7"", ""9""]}"
engineering-f827cbefc4,2.4,17,"[ENGINEERING | Duty 2.4 | Skills: 1,3,5] Coordinate, evaluate, monitor, and document contract activities and progress.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.4"", ""sent_index"": 17, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.4,18,"[ENGINEERING | Duty 2.4 | Skills: 1,3,5] Prepare recommendations for contract modifications.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.4"", ""sent_index"": 18, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.4,19,"[ENGINEERING | Duty 2.4 | Skills: 1,3,5] Review material submittals and evaluate procedures for compliance with contract specifications.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.4"", ""sent_index"": 19, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.4,20,"[ENGINEERING | Duty 2.4 | Skills: 1,3,5] Conduct pre-final, acceptance, and post acceptance inspections.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.4"", ""sent_index"": 20, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.5,21,"[ENGINEERING | Duty 2.5 | Skills: 1,3,5] Develop preliminary engineering designs.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.5"", ""sent_index"": 21, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.5,22,"[ENGINEERING | Duty 2.5 | Skills: 1,3,5] Prepare cost estimates, performance work statements and specifications for existing and proposed facilities.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.5"", ""sent_index"": 22, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.5,23,"[ENGINEERING | Duty 2.5 | Skills: 1,3,5] Perform/understand simple load calculations for horizontal and vertical construction.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.5"", ""sent_index"": 23, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.5,24,"[ENGINEERING | Duty 2.5 | Skills: 1,3,5] Act as liaison between design, review, construction and using agencies.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.5"", ""sent_index"": 24, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.6,25,"[ENGINEERING | Duty 2.6 | Skills: 3,5,7] Perform standardized and expedient tests on soils, asphalt, and concrete.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.6"", ""sent_index"": 25, ""skill_digits"": [""3"", ""5"", ""7""]}"
engineering-f827cbefc4,2.6,26,"[ENGINEERING | Duty 2.6 | Skills: 1,3,5] Collect, record, and interpret test data.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.6"", ""sent_index"": 26, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.6,27,"[ENGINEERING | Duty 2.6 | Skills: 1,3,5] Prepare reports for engineering evaluation.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.6"", ""sent_index"": 27, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.7,28,"[ENGINEERING | Duty 2.7 | Skills: 1,3,5] Support contingency operations.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.7"", ""sent_index"": 28, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.7,29,"[ENGINEERING | Duty 2.7 | Skills: 5,7,9] Develop plans to bed-down personnel, aircraft, and associated support functions during contingency operations.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.7"", ""sent_index"": 29, ""skill_digits"": [""5"", ""7"", ""9""]}"
engineering-f827cbefc4,2.7,30,"[ENGINEERING | Duty 2.7 | Skills: 1,3,5] Evaluate existing airfield pavements, lighting, navigational aids, markings, and arresting systems.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.7"", ""sent_index"": 30, ""skill_digits"": [""1"", ""3"", ""5""]}"
engineering-f827cbefc4,2.7,31,"[ENGINEERING | Duty 2.7 | Skills: 1,3,5] Perform recovery operations to include explosive ordinance reconnaissance, airfield damage assessment, minimum operating strip selection, repair calculations, and airfield marking procedures.","{""doc_id"": ""engineering-f827cbefc4"", ""afsc_title"": ""ENGINEERING"", ""afsc_codes"": [""3E691"", ""3E671"", ""3E651"", ""3E631"", ""3E611""], ""ref"": ""2.7"", ""sent_index"": 31, ""skill_digits"": [""1"", ""3"", ""5""]}"
operations-management-554fd93be4,2.1,0,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 7,9] Establishes and manages the operation of the command and control centers and customer focal point.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 0, ""skill_digits"": [""7"", ""9""]}"
operations-management-554fd93be4,2.1,1,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 7,9] Implements and manages the customer satisfaction program.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 1, ""skill_digits"": [""7"", ""9""]}"
operations-management-554fd93be4,2.1,2,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 1,3,5] Responds to customer inquiries.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 2, ""skill_digits"": [""1"", ""3"", ""5""]}"
operations-management-554fd93be4,2.1,3,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 7,9] Prepares and manages work requirements during approval, processing, and completion stages.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 3, ""skill_digits"": [""7"", ""9""]}"
operations-management-554fd93be4,2.1,4,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 1,3,5] Recommends method of accomplishment based on existing capabilities.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 4, ""skill_digits"": [""1"", ""3"", ""5""]}"
operations-management-554fd93be4,2.1,5,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 3,5,7,9] Develops, monitors, and manages work order priority program.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 5, ""skill_digits"": [""3"", ""5"", ""7"", ""9""]}"
operations-management-554fd93be4,2.1,6,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 3,5,7] Monitors work costs to ensure compliance with legal limits or support agreements.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 6, ""skill_digits"": [""3"", ""5"", ""7""]}"
operations-management-554fd93be4,2.1,7,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 1,3,5] Operates computer and communications equipment to support work force management activities.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 7, ""skill_digits"": [""1"", ""3"", ""5""]}"
operations-management-554fd93be4,2.1,8,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 1,3,5,7,9] Manages preparation and maintenance of work force records and reports.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 8, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""]}"
operations-management-554fd93be4,2.1,9,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 1,3,5] Performs quantitative study of management data to assess CE cost and reimbursement, work performance, progress, trends, standards, and policies.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 9, ""skill_digits"": [""1"", ""3"", ""5""]}"
operations-management-554fd93be4,2.1,10,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 7,9] Manages and ensures a continuous workflow.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 10, ""skill_digits"": [""7"", ""9""]}"
operations-management-554fd93be4,2.1,11,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 3,5,7,9] Manages priorities and work plans, and monitors work status.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 11, ""skill_digits"": [""3"", ""5"", ""7"", ""9""]}"
operations-management-554fd93be4,2.1,12,"[OPERATIONS MANAGEMENT | Duty 2.1 | Skills: 7,9] Manages recurring work program and provides non-technical automated assistance as needed.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.1"", ""sent_index"": 12, ""skill_digits"": [""7"", ""9""]}"
operations-management-554fd93be4,2.2,13,"[OPERATIONS MANAGEMENT | Duty 2.2 | Skills: 1,3,5] Ensures identification of environmental concerns.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.2"", ""sent_index"": 13, ""skill_digits"": [""1"", ""3"", ""5""]}"
operations-management-554fd93be4,2.2,14,"[OPERATIONS MANAGEMENT | Duty 2.2 | Skills: 1,3,5] Develops and administers facility manager program.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.2"", ""sent_index"": 14, ""skill_digits"": [""1"", ""3"", ""5""]}"
operations-management-554fd93be4,2.2,15,"[OPERATIONS MANAGEMENT | Duty 2.2 | Skills: 5,7,9] Analyzes work activities to ensure quality and compliance with policies, current directions, and other publications.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.2"", ""sent_index"": 15, ""skill_digits"": [""5"", ""7"", ""9""]}"
operations-management-554fd93be4,2.2,16,"[OPERATIONS MANAGEMENT | Duty 2.2 | Skills: 7,9] Evaluates inspection findings and recommends corrective action.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.2"", ""sent_index"": 16, ""skill_digits"": [""7"", ""9""]}"
operations-management-554fd93be4,2.2,17,"[OPERATIONS MANAGEMENT | Duty 2.2 | Skills: 5,7,9] Collaborates with engineer and environmental planning functions to prepare and execute CE programs and plans.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.2"", ""sent_index"": 17, ""skill_digits"": [""5"", ""7"", ""9""]}"
operations-management-554fd93be4,2.2,18,"[OPERATIONS MANAGEMENT | Duty 2.2 | Skills: 1,3,5] Ensures coordination and/or collaboration with all appropriate agencies.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.2"", ""sent_index"": 18, ""skill_digits"": [""1"", ""3"", ""5""]}"
operations-management-554fd93be4,2.3,19,"[OPERATIONS MANAGEMENT | Duty 2.3 | Skills: 1,3,5] Performs Quality Assessment Evaluation and develops Statement of Work on non-technical contracts, interfaces with host nations on maintenance requirements, purchase agreements, and service contracts.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.3"", ""sent_index"": 19, ""skill_digits"": [""1"", ""3"", ""5""]}"
operations-management-554fd93be4,2.3,20,"[OPERATIONS MANAGEMENT | Duty 2.3 | Skills: 7,9] Manages and advises on issues related to the operation career field.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.3"", ""sent_index"": 20, ""skill_digits"": [""7"", ""9""]}"
operations-management-554fd93be4,2.3,21,"[OPERATIONS MANAGEMENT | Duty 2.3 | Skills: 1,3,5] Resolves complex issues related to CE cost and reimbursement, work performance, progress trends, standards, and policies.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.3"", ""sent_index"": 21, ""skill_digits"": [""1"", ""3"", ""5""]}"
operations-management-554fd93be4,2.4,22,"[OPERATIONS MANAGEMENT | Duty 2.4 | Skills: 7,9] Manages Civil Engineer Material Acquisition processes and systems.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.4"", ""sent_index"": 22, ""skill_digits"": [""7"", ""9""]}"
operations-management-554fd93be4,2.4,23,"[OPERATIONS MANAGEMENT | Duty 2.4 | Skills: 1,3,5] Performs Civil Engineer Class IV construction material, storage management, receiving, processing, and requisitioning.","{""doc_id"": ""operations-management-554fd93be4"", ""afsc_title"": ""OPERATIONS MANAGEMENT"", ""afsc_codes"": [""3E791"", ""3E771"", ""3E751"", ""3E731"", ""3E711""], ""ref"": ""2.4"", ""sent_index"": 23, ""skill_digits"": [""1"", ""3"", ""5""]}"
fire-protection-df29116934,2.1,0,"[FIRE PROTECTION | Duty 2.1 | Skills: 5,7,9] Plans, organizes, and directs all fire protection activities.","{""doc_id"": ""fire-protection-df29116934"", ""afsc_title"": ""FIRE PROTECTION"", ""afsc_codes"": [""3E891"", ""3E871"", ""3E851"", ""3E831"", ""3E811""], ""ref"": ""2.1"", ""sent_index"": 0, ""skill_digits"": [""5"", ""7"", ""9""]}"
fire-protection-df29116934,2.1,1,"[FIRE PROTECTION | Duty 2.1 | Skills: 3,5,7,9] Analyzes fire protection operations, determines trends and problems, and formulates corrective measures.","{""doc_id"": ""fire-protection-df29116934"", ""afsc_title"": ""FIRE PROTECTION"", ""afsc_codes"": [""3E891"", ""3E871"", ""3E851"", ""3E831"", ""3E811""], ""ref"": ""2.1"", ""sent_index"": 1, ""skill_digits"": [""3"", ""5"", ""7"", ""9""]}"
fire-protection-df29116934,2.1,2,"[FIRE PROTECTION | Duty 2.1 | Skills: 1,3,5] Provides fire protection guidance.","{""doc_id"": ""fire-protection-df29116934"", ""afsc_title"": ""FIRE PROTECTION"", ""afsc_codes"": [""3E891"", ""3E871"", ""3E851"", ""3E831"", ""3E811""], ""ref"": ""2.1"", ""sent_index"": 2, ""skill_digits"": [""1"", ""3"", ""5""]}"
fire-protection-df29116934,2.1,3,"[FIRE PROTECTION | Duty 2.1 | Skills: 5,7,9] Coordinates fire protection support agreements and pre-incident plans.","{""doc_id"": ""fire-protection-df29116934"", ""afsc_title"": ""FIRE PROTECTION"", ""afsc_codes"": [""3E891"", ""3E871"", ""3E851"", ""3E831"", ""3E811""], ""ref"": ""2.1"", ""sent_index"": 3, ""skill_digits"": [""5"", ""7"", ""9""]}"
fire-protection-df29116934,2.1,4,"[FIRE PROTECTION | Duty 2.1 | Skills: 1,3,5] Executes and enforces the Fire Department Occupational Safety and Health Program.","{""doc_id"": ""fire-protection-df29116934"", ""afsc_title"": ""FIRE PROTECTION"", ""afsc_codes"": [""3E891"", ""3E871"", ""3E851"", ""3E831"", ""3E811""], ""ref"": ""2.1"", ""sent_index"": 4, ""skill_digits"": [""1"", ""3"", ""5""]}"
fire-protection-df29116934,2.1,5,"[FIRE PROTECTION | Duty 2.1 | Skills: 7,9] Conducts and evaluates training on specialized fire protection equipment and procedures.","{""doc_id"": ""fire-protection-df29116934"", ""afsc_title"": ""FIRE PROTECTION"", ""afsc_codes"": [""3E891"", ""3E871"", ""3E851"", ""3E831"", ""3E811""], ""ref"": ""2.1"", ""sent_index"": 5, ""skill_digits"": [""7"", ""9""]}"
fire-protection-df29116934,2.1,6,"[FIRE PROTECTION | Duty 2.1 | Skills: 1,3,5] Performs inspections and organizational maintenance on fire protection vehicles, equipment, and protective clothing.","{""doc_id"": ""fire-protection-df29116934"", ""afsc_title"": ""FIRE PROTECTION"", ""afsc_codes"": [""3E891"", ""3E871"", ""3E851"", ""3E831"", ""3E811""], ""ref"": ""2.1"", ""sent_index"": 6, ""skill_digits"": [""1"", ""3"", ""5""]}"
fire-protection-df29116934,2.1,7,"[FIRE PROTECTION | Duty 2.1 | Skills: 1,3,5,7,9] Manages and operates fire alarm communications centers.","{""doc_id"": ""fire-protection-df29116934"", ""afsc_title"": ""FIRE PROTECTION"", ""afsc_codes"": [""3E891"", ""3E871"", ""3E851"", ""3E831"", ""3E811""], ""ref"": ""2.1"", ""sent_index"": 7, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""]}"
fire-protection-df29116934,2.1,8,"[FIRE PROTECTION | Duty 2.1 | Skills: 1,3,5] Supports the electrical power production function with resetting aircraft arresting systems.","{""doc_id"": ""fire-protection-df29116934"", ""afsc_title"": ""FIRE PROTECTION"", ""afsc_codes"": [""3E891"", ""3E871"", ""3E851"", ""3E831"", ""3E811""], ""ref"": ""2.1"", ""sent_index"": 8, ""skill_digits"": [""1"", ""3"", ""5""]}"
fire-protection-df29116934,2.2,9,"[FIRE PROTECTION | Duty 2.2 | Skills: 1,3,5] Provides fire prevention guidance.","{""doc_id"": ""fire-protection-df29116934"", ""afsc_title"": ""FIRE PROTECTION"", ""afsc_codes"": [""3E891"", ""3E871"", ""3E851"", ""3E831"", ""3E811""], ""ref"": ""2.2"", ""sent_index"": 9, ""skill_digits"": [""1"", ""3"", ""5""]}"
